time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,horizontalError,depthError,magError,magNst
2023-01-14T05:43:20.894Z,55.027,-163.976,146.201,3.1,ml,52.0,128.0,0.217,0.41,us,us7000j6cs,2023-03-20T06:04:04.040Z,"40 km WNW of False Pass, Alaska",5.9,4.453,0.081,20.0
2023-01-14T06:05:25.693Z,37.262,-114.589,6.2,2.7,ml,27.0,108.38,0.395,0.1724,nn,nn00854829,2023-03-20T06:03:39.040Z,"39 km S of Caliente, Nevada",,2.0,0.29,17.0
2023-01-14T06:27:22.051Z,44.665,-68.579,9.593,3.3,mb_lg,23.0,123.0,0.78,0.34,us,us7000j4c9,2023-03-20T06:03:39.040Z,"7 km ESE of Dedham, Maine",2.09,7.056,0.079,43.0
2023-01-14T06:48:10.719Z,-9.127,123.376,91.787,4.5,mb,25.0,74.0,1.078,0.7,us,us7000j4cg,2023-03-20T06:03:40.040Z,"67 km NW of Naisano Dua, Indonesia",8.4,7.109,0.135,16.0
2023-01-14T07:24:03.312Z,12.44,-87.732,64.383,4.4,mb,40.0,145.0,0.739,0.86,us,us7000j4cm,2023-03-20T06:03:40.040Z,,5.99,2.803,0.12,20.0
2023-01-14T07:39:32.858Z,51.057,100.036,10.0,4.5,mb,45.0,37.0,2.346,0.43,us,us7000j4cq,2023-03-20T06:03:40.040Z,,8.17,1.912,0.103,28.0
2023-01-14T08:02:29.331Z,32.975,92.478,10.0,4.3,mb,47.0,60.0,6.993,1.14,us,us7000j4cw,2023-03-20T06:03:40.040Z,"170 km NNE of Nagqu, China",9.73,1.917,0.094,32.0
2023-01-14T08:20:41.373Z,51.548,-174.651,35.0,3.3,ml,19.0,207.0,0.804,0.46,us,us6000jkm5,2023-03-20T06:02:53.040Z,"78 km SSW of Atka, Alaska",5.61,2.017,0.105,12.0
2023-01-14T08:36:53.395Z,42.029,46.484,10.0,4.4,mb,29.0,100.0,0.705,0.35,us,us7000j4cz,2023-03-20T06:03:40.040Z,"Caucasus region, Russia",5.12,1.896,0.138,15.0
2023-01-14T08:42:09.444Z,51.54,-174.661,35.0,2.8,ml,14.0,254.0,0.814,0.58,us,us6000jkm6,2023-03-20T06:02:53.040Z,"79 km SSW of Atka, Alaska",5.87,2.021,0.128,8.0
2023-01-14T08:59:57.400Z,-13.529,-74.352,10.025,4.4,mb,21.0,131.0,2.872,0.66,us,us7000j6cx,2023-03-20T06:04:04.040Z,"15 km WNW of Pomabamba, Peru",8.56,3.898,0.19,8.0
2023-01-14T09:00:03.062Z,53.408,-167.529,12.119,3.0,ml,32.0,205.0,0.229,0.49,us,us7000j4y2,2023-03-20T06:03:44.040Z,"Fox Islands, Aleutian Islands, Alaska",3.3,6.562,0.091,16.0
2023-01-14T09:39:32.059Z,52.731,-162.979,10.0,2.7,ml,32.0,241.0,1.99,0.54,us,us6000jkmd,2023-03-20T06:02:54.040Z,"238 km S of False Pass, Alaska",4.12,2.003,0.085,18.0
2023-01-14T10:16:27.890Z,53.507,-158.277,10.0,2.8,ml,16.0,275.0,1.535,0.39,us,us6000jkme,2023-03-20T06:02:54.040Z,"249 km SE of Sand Point, Alaska",4.36,2.024,0.115,10.0
2023-01-14T10:27:02.252Z,31.68,-104.393,7.159887695,2.5,ml,29.0,56.0,0.02798550656,0.2,tx,tx2023ayog,2023-03-20T06:03:41.040Z,"54 km S of Whites City, New Mexico",0.8140079658,0.7874212993000002,0.1,18.0
2023-01-14T11:19:29.650Z,19.23,-155.438,32.56,2.66,ml,51.0,119.0,,0.13,hv,hv73303467,2023-03-20T06:03:41.040Z,"5 km NE of P?hala, Hawaii",0.44,0.5,0.209319895728585,24.0
2023-01-14T11:58:44.722Z,-30.977,-71.788,61.901,4.2,mwr,25.0,176.0,0.33,0.62,us,us7000j4dh,2023-03-20T06:03:41.040Z,"70 km SW of Ovalle, Chile",5.67,7.904,,
2023-01-14T12:25:39.844Z,51.978,-179.713,137.906,2.5,ml,10.0,179.0,0.396,0.34,us,us6000jkmg,2023-03-20T06:02:54.040Z,"Andreanof Islands, Aleutian Islands, Alaska",10.79,6.77,0.148,6.0
2023-01-14T12:43:09.280Z,34.568,23.925,10.0,4.2,mb,57.0,215.0,3.069,0.69,us,us7000j4dn,2023-03-20T06:03:41.040Z,"33 km SSW of Kastrí, Greece",7.4,1.9,0.092,33.0
2023-01-14T13:43:13.203Z,-7.351,155.724,10.0,4.7,mb,26.0,158.0,4.732,0.7,us,us7000j6d5,2023-03-20T06:04:04.040Z,"117 km SSE of Panguna, Papua New Guinea",10.29,1.841,0.129,18.0
2023-01-14T14:07:41.168Z,54.708,-161.516,35.0,2.5,ml,21.0,212.0,0.486,0.34,us,us6000jkm8,2023-03-20T06:02:53.040Z,"64 km SE of King Cove, Alaska",4.42,2.007,0.115,10.0
2023-01-14T14:31:27.485Z,-14.949,166.719,20.746,5.1,mww,36.0,76.0,8.59,1.13,us,us7000j4e1,2023-03-20T06:03:41.040Z,"39 km WNW of Port-Olry, Vanuatu",8.31,4.762,0.073,18.0
2023-01-14T15:44:12.700Z,54.721,-156.885,29.1,2.5,ml,,,,0.6,ak,ak023neptfl,2023-03-20T06:02:54.040Z,"195 km SE of Perryville, Alaska",,5.7,,
2023-01-14T15:49:50.447Z,54.691,-156.924,21.3,2.8,ml,,,,0.58,ak,ak023ner38c,2023-03-20T06:02:54.040Z,"195 km SE of Perryville, Alaska",,7.2,,
2023-01-14T16:06:47.643Z,-17.817,-178.449,542.985,4.2,mb,25.0,45.0,3.504,0.58,us,us7000j6df,2023-03-20T06:04:05.040Z,"238 km E of Levuka, Fiji",11.13,9.418,0.132,16.0
2023-01-14T16:47:01.601Z,51.582,-168.359,18.915,2.8,ml,20.0,231.0,1.425,0.4,us,us6000jkdr,2023-03-20T06:02:53.040Z,"Fox Islands, Aleutian Islands, Alaska",9.96,9.728,0.097,14.0
2023-01-14T16:53:14.006Z,19.976,145.589,109.96,4.8,mb,63.0,97.0,6.388,0.77,us,us7000j4eg,2023-03-20T06:03:42.040Z,,11.08,6.924,0.048,135.0
2023-01-14T17:01:57.062Z,-26.782,-179.531,562.946,4.3,mb,16.0,146.0,9.567,0.69,us,us7000j6du,2023-03-20T06:04:06.040Z,south of the Fiji Islands,18.9,15.378,0.168,11.0
2023-01-14T17:06:51.804Z,33.566,-38.199,10.0,4.5,mb,72.0,98.0,11.126,0.61,us,us7000j6d6,2023-03-20T06:04:04.040Z,northern Mid-Atlantic Ridge,11.62,1.862,0.077,54.0
2023-01-14T17:55:46.849Z,31.615,-103.969,6.594311523,2.7,ml,19.0,49.0,0.004557503601,0.1,tx,tx2023azcx,2023-03-20T06:03:42.040Z,,0.5810994707,0.7118037359,0.2,29.0
2023-01-14T18:16:09.418Z,-7.237,156.162,10.0,4.5,mb,37.0,99.0,4.338,0.65,us,us7000j6d7,2023-03-20T06:04:04.040Z,"121 km NW of Gizo, Solomon Islands",8.66,1.874,0.102,33.0
2023-01-14T18:18:29.987Z,6.835,-73.118,151.159,4.5,mb,131.0,117.0,0.937,0.83,us,us7000j4es,2023-03-20T06:03:42.040Z,northern Colombia,3.67,5.123,0.049,126.0
2023-01-14T19:28:12.327Z,-3.807,101.337,48.613,4.2,mb,24.0,187.0,1.706,0.75,us,us7000j6d9,2023-03-20T06:04:05.040Z,"southern Sumatra, Indonesia",9.89,4.388,0.175,9.0
2023-01-14T19:34:07.631Z,3.53,122.872,543.489,4.2,mb,18.0,152.0,3.183,0.72,us,us7000j6dl,2023-03-20T06:04:06.040Z,"296 km SSE of Tabiauan, Philippines",11.73,12.689,0.186,9.0
2023-01-14T19:40:26.385Z,25.171,122.594,185.45,4.3,mb,67.0,68.0,0.797,0.94,us,us7000j4f5,2023-03-20T06:03:42.040Z,"75 km E of Jiufen, Taiwan",7.75,4.942,0.082,44.0
2023-01-14T19:53:40.301Z,-41.021,42.855,10.0,4.3,mb,10.0,93.0,8.468,0.41,us,us7000j6dm,2023-03-20T06:04:06.040Z,Prince Edward Islands region,13.7,1.955,0.218,8.0
2023-01-14T19:54:29.985Z,55.18,162.893,10.0,4.1,mb,26.0,164.0,3.693,1.1,us,us7000j6da,2023-03-20T06:04:05.040Z,"119 km SSE of Ust’-Kamchatsk Staryy, Russia",8.92,1.96,0.123,18.0
2023-01-14T20:09:51.057Z,0.089,125.954,69.584,4.1,mb,20.0,70.0,1.566,0.69,us,us7000j6db,2023-03-20T06:04:05.040Z,"177 km WSW of Ternate, Indonesia",6.12,8.961,0.213,8.0
2023-01-14T20:19:25.083Z,53.315,-164.069,35.0,3.1,ml,32.0,181.0,1.199,0.24,us,us7000j4fa,2023-03-20T06:03:43.040Z,"Unimak Island region, Alaska",4.58,1.971,0.085,18.0
2023-01-14T20:25:39.375Z,31.739,-104.112,7.725463867,2.7,ml,35.0,34.0,0.03704160166,0.2,tx,tx2023azhz,2023-03-20T06:03:43.040Z,"48 km W of Mentone, Texas",0.5154410596,0.7779894594,0.1,18.0
2023-01-14T20:32:18.287Z,-6.216,106.681,154.129,4.8,mb,67.0,54.0,1.106,0.92,us,us7000j4fe,2023-03-20T06:03:43.040Z,,4.19,5.077,0.059,91.0
2023-01-14T20:47:26.598Z,13.588,125.39,10.0,4.4,mb,20.0,139.0,6.481,0.67,us,us7000j6de,2023-03-20T06:04:05.040Z,Philippine Islands region,13.83,1.913,0.19,9.0
2023-01-14T21:56:37.607Z,-24.445,179.582,485.34,4.3,mb,22.0,92.0,5.291,0.58,us,us7000j6dg,2023-03-20T06:04:06.040Z,south of the Fiji Islands,14.72,6.204,0.148,13.0
2023-01-14T22:15:01.301Z,1.579,126.704,53.996,4.1,mb,26.0,75.0,1.04,0.75,us,us7000j4fn,2023-03-20T06:03:43.040Z,"115 km NW of Ternate, Indonesia",4.94,7.818,0.145,13.0
2023-01-14T22:45:46.161Z,-14.217,167.162,194.267,4.3,mb,23.0,71.0,1.224,0.68,us,us7000j4fv,2023-03-20T06:03:43.040Z,"56 km SW of Sola, Vanuatu",8.65,9.497,0.122,19.0
2023-01-14T23:30:48.136Z,39.862,143.078,31.152,4.5,mb,22.0,217.0,1.797,0.89,us,us7000j6dh,2023-03-20T06:04:06.040Z,"100 km ENE of Miyako, Japan",4.64,9.247,0.242,5.0
2023-01-15T00:18:02.520Z,18.673,-66.204,61.29,2.64,md,12.0,224.0,0.3648,0.19,pr,pr71392738,2023-01-15T00:48:08.280Z,"24 km NNE of Dorado, Puerto Rico",1.23,1.05,0.127715317917443,5.0
2023-01-15T01:28:40.000Z,19.244,-155.508,8.65,3.28,ml,41.0,57.0,,0.13,hv,hv73303932,2023-03-31T19:44:18.040Z,"Island of Hawaii, Hawaii",0.22,0.35,0.146373322843644,39.0
2023-01-15T02:03:06.891Z,31.691,-104.287,6.954223633,2.7,ml,28.0,57.0,0.02683046995,0.3,tx,tx2023aztd,2023-03-31T19:44:18.040Z,"54 km S of Whites City, New Mexico",0.8205125855,0.7398470469,0.1,17.0
2023-01-15T02:08:38.176Z,54.518,-161.337,10.0,2.8,ml,18.0,187.0,0.703,0.65,us,us6000jjxf,2023-03-31T19:43:53.040Z,"87 km SE of King Cove, Alaska",2.4,1.968,0.115,10.0
2023-01-15T02:11:03.666Z,-13.496,168.807,10.0,4.6,mb,13.0,144.0,2.485,0.74,us,us6000jiwf,2023-03-31T19:43:03.040Z,"142 km ENE of Sola, Vanuatu",7.98,1.926,0.182,10.0
2023-01-15T02:15:15.057Z,54.484,-161.332,10.0,2.7,ml,15.0,189.0,0.735,1.0,us,us6000jjxg,2023-03-31T19:43:54.040Z,"90 km SE of King Cove, Alaska",3.01,1.468,0.115,10.0
2023-01-15T02:37:58.151Z,16.09,-87.501,10.0,4.5,mb,21.0,68.0,2.033,0.72,us,us7000j4gd,2023-03-31T19:44:19.040Z,"35 km N of Tela, Honduras",6.83,1.896,0.077,50.0
2023-01-15T03:35:31.271Z,-6.373,128.036,348.532,4.4,mb,12.0,95.0,3.61,0.61,us,us6000jiwi,2023-03-31T19:43:03.040Z,Banda Sea,10.25,12.806,0.267,4.0
2023-01-15T03:36:28.029Z,38.431,39.156,10.0,4.7,mb,78.0,51.0,0.921,1.02,us,us7000j4gh,2023-03-31T19:44:19.040Z,"13 km W of Sivrice, Turkey",4.32,1.831,0.07,63.0
2023-01-15T04:03:06.634Z,21.94,96.021,10.0,4.3,mb,21.0,130.0,2.153,0.55,us,us6000jiwk,2023-03-31T19:43:03.040Z,"7 km WSW of Mandalay, Myanmar",9.0,1.765,0.218,7.0
2023-01-15T04:32:55.308Z,-17.899,168.513,153.53,4.8,mb,52.0,66.0,2.742,0.95,us,us7000j4gk,2023-03-31T19:44:19.040Z,"27 km SE of Port-Vila, Vanuatu",9.07,5.465,0.095,37.0
2023-01-15T04:42:15.225Z,29.947,139.108,397.967,5.2,mww,143.0,52.0,3.215,0.75,us,us7000j4gm,2023-03-31T19:44:19.040Z,"Izu Islands, Japan region",7.74,4.294,0.086,13.0
2023-01-15T05:32:26.533Z,-15.532,168.15,19.513,5.2,mww,61.0,44.0,0.916,0.58,us,us7000j4gz,2023-03-31T19:44:20.040Z,Vanuatu,8.78,4.761,0.086,13.0
2023-01-15T05:52:49.970Z,18.14,-66.936,16.79,2.5,md,16.0,66.0,0.06163,0.25,pr,pr71392753,2023-01-15T06:51:21.370Z,"6 km SE of Maricao, Puerto Rico",0.47,0.89,0.116706000360402,11.0
2023-01-15T06:18:25.339Z,19.419,145.266,205.504,4.7,mb,94.0,77.0,5.81,0.59,us,us7000j4hd,2023-03-31T19:44:20.040Z,"Maug Islands region, Northern Mariana Islands",9.78,6.966,0.039,200.0
2023-01-15T06:26:42.745Z,0.797,-28.886,10.0,4.4,mb,13.0,93.0,9.611,0.39,us,us6000jiwm,2023-03-31T19:43:03.040Z,central Mid-Atlantic Ridge,11.37,1.944,0.162,12.0
2023-01-15T06:41:36.190Z,18.189,-68.38,82.0,3.74,md,17.0,222.0,0.3249,0.39,pr,pr2023015000,2023-01-15T08:05:09.442Z,"31 km SE of Boca de Yuma, Dominican Republic",2.32,1.54,0.04,4.0
2023-01-15T07:01:43.561Z,58.419,-155.079,115.2,2.9,ml,,,,0.54,ak,ak023ox8jo7,2023-03-31T19:44:20.040Z,"96 km ESE of King Salmon, Alaska",,0.3,,
2023-01-15T07:32:17.509Z,1.671,126.595,72.437,4.5,mb,33.0,108.0,1.18,0.38,us,us7000j4hj,2023-03-31T19:44:21.040Z,"131 km NW of Ternate, Indonesia",5.87,8.584,0.112,24.0
2023-01-15T07:38:15.591Z,55.034,-163.185,122.579,2.5,ml,19.0,170.0,0.223,0.29,us,us6000jjxi,2023-03-31T19:43:54.040Z,"24 km NE of False Pass, Alaska",11.17,3.103,0.105,12.0
2023-01-15T07:42:44.677Z,10.798,-40.985,10.0,4.7,mb,34.0,147.0,12.852,0.57,us,us7000j4hp,2023-03-31T19:44:21.040Z,northern Mid-Atlantic Ridge,6.11,1.841,0.075,54.0
2023-01-15T07:51:39.801Z,-11.389,166.435,164.91,4.6,mb,64.0,109.0,4.102,0.54,us,us7000j4hl,2023-03-31T19:44:21.040Z,"101 km SE of Lata, Solomon Islands",8.06,5.39,0.06,91.0
2023-01-15T08:21:14.324Z,-18.963,169.311,240.381,4.4,mb,39.0,71.0,4.036,0.37,us,us6000jiww,2023-03-31T19:43:04.040Z,"64 km N of Isangel, Vanuatu",12.73,7.409,0.086,46.0
2023-01-15T08:39:02.347Z,-31.426,-68.419,108.791,4.1,mb,12.0,77.0,0.256,0.71,us,us6000jiwr,2023-03-31T19:43:04.040Z,"7 km E of San Martín, Argentina",6.94,8.243,0.198,7.0
2023-01-15T08:43:28.700Z,18.687,-67.019,53.5,2.91,md,25.0,237.0,0.1985,0.1,pr,pr71392778,2023-01-15T09:31:23.200Z,"20 km N of Isabela, Puerto Rico",0.35,0.44,0.166921754008067,16.0
2023-01-15T09:08:56.151Z,61.641,-151.863,107.8,3.1,ml,,,,0.68,ak,ak023oygxu7,2023-03-31T19:44:21.040Z,"45 km SSW of Skwentna, Alaska",,0.3,,
2023-01-15T10:58:29.263Z,51.706,178.469,113.012,3.4,ml,20.0,170.0,0.245,0.82,us,us6000jix0,2023-03-31T19:43:05.040Z,"342 km W of Adak, Alaska",7.84,4.842,0.085,18.0
2023-01-15T11:27:15.911Z,-8.686,-74.391,162.669,4.5,mb,38.0,105.0,1.92,0.67,us,us7000j4ib,2023-03-31T19:44:22.040Z,"35 km SSE of San Fernando, Peru",7.91,7.103,0.069,62.0
2023-01-15T11:37:34.238Z,25.049,125.812,20.179,5.0,mww,67.0,82.0,2.611,0.56,us,us7000j4if,2023-03-31T19:44:22.040Z,"58 km ENE of Hirara, Japan",6.92,5.166,0.078,16.0
2023-01-15T12:04:16.208Z,-14.987,166.884,21.0,5.6,mww,110.0,25.0,8.738,0.81,us,us7000j4ij,2023-03-31T19:44:23.040Z,"21 km WNW of Port-Olry, Vanuatu",8.87,1.838,0.054,33.0
2023-01-15T12:05:26.120Z,20.256,-155.588,31.77,2.68,ml,49.0,178.0,,0.14,hv,hv73304227,2023-03-31T19:44:23.040Z,"14 km N of Kukuihaele, Hawaii",0.43,0.93,0.184088480919201,15.0
2023-01-15T12:28:15.160Z,11.418,124.641,10.0,4.8,mb,59.0,82.0,4.419,0.46,us,us7000j4it,2023-03-31T19:44:23.040Z,"9 km SE of Bunga, Philippines",9.96,1.871,0.08,48.0
2023-01-15T12:55:12.324Z,-58.73,-25.03,25.042,4.4,mb,21.0,92.0,7.744,0.45,us,us6000jiwu,2023-03-31T19:43:04.040Z,,6.99,5.31,0.143,14.0
2023-01-15T13:08:51.423Z,51.631,-174.716,19.908,2.9,ml,11.0,212.0,0.749,0.26,us,us6000jkfe,2023-03-31T19:43:55.040Z,"72 km SSW of Atka, Alaska",6.53,8.43,0.128,8.0
2023-01-15T13:15:39.799Z,47.387,153.093,65.5,4.7,mb,67.0,135.0,6.443,0.57,us,us7000j4ix,2023-03-31T19:44:23.040Z,Kuril Islands,12.07,7.405,0.058,89.0
2023-01-15T13:38:43.424Z,45.627,-106.204,11.132,2.8,ml,17.0,108.0,1.061,0.54,us,us7000j4j0,2023-03-31T19:44:24.040Z,"6 km NE of Ashland, Montana",2.48,7.432,0.069,28.0
2023-01-15T13:55:16.463Z,38.373,75.328,144.762,4.2,mb,37.0,93.0,2.686,0.66,us,us7000j4j3,2023-03-31T19:44:24.040Z,"121 km E of Murghob, Tajikistan",7.66,7.857,0.152,12.0
2023-01-15T14:10:32.657Z,31.733,-104.25,7.005639647999999,2.5,ml,27.0,40.0,0.02315401018,0.2,tx,tx2023bard,2023-03-31T19:44:24.040Z,"50 km SSE of Whites City, New Mexico",0.8020071621,0.6878979207,0.1,16.0
2023-01-15T15:59:39.742Z,1.531,127.219,137.953,4.8,mb,52.0,75.0,0.768,0.86,us,us7000j4jj,2023-03-31T19:44:25.040Z,"83 km NNW of Ternate, Indonesia",8.33,4.561,0.07,64.0
2023-01-15T16:25:27.414Z,41.165,142.327,56.74,4.8,mb,66.0,126.0,1.027,0.8,us,us7000j4jn,2023-03-31T19:44:25.040Z,"94 km E of Mutsu, Japan",6.13,5.981,0.051,120.0
2023-01-15T16:57:03.828Z,57.587,-153.204,59.4,3.5,ml,,,,0.77,ak,ak023p2xd4w,2023-03-31T19:44:26.040Z,"33 km WSW of Womens Bay, Alaska",,0.5,,
2023-01-15T17:09:39.111Z,-22.822,179.197,582.579,5.0,mb,88.0,51.0,5.164,1.01,us,us7000j4jq,2023-03-31T19:44:27.040Z,,11.22,5.794,0.058,96.0
2023-01-15T17:36:47.239Z,-17.709,179.918,617.888,4.5,mb,73.0,51.0,1.778,0.74,us,us7000j4js,2023-03-31T19:44:27.040Z,"75 km ENE of Levuka, Fiji",12.07,7.096,0.038,208.0
2023-01-15T17:38:02.230Z,-5.429,146.968,214.358,4.2,mb,21.0,56.0,3.955,0.39,us,us6000jix1,2023-03-31T19:43:05.040Z,"132 km E of Madang, Papua New Guinea",10.88,7.9,0.152,12.0
2023-01-15T17:56:00.369Z,-23.853,-111.899,10.0,4.7,mb,27.0,85.0,3.999,0.48,us,us6000jix2,2023-03-31T19:43:05.040Z,Easter Island region,13.63,1.386,0.153,13.0
2023-01-15T17:57:31.090Z,19.048,-67.362,43.0,3.45,md,13.0,236.0,0.6325,0.59,pr,pr2023015001,2023-01-15T19:07:37.631Z,"67 km NNW of San Antonio, Puerto Rico",3.13,9.43,0.11,9.0
2023-01-15T17:59:19.869Z,0.756,-77.399,9.7,4.3,mb,26.0,100.0,0.39,0.67,us,us7000j4jw,2023-03-31T19:44:27.040Z,"17 km SE of Córdoba, Colombia",5.93,6.278,0.168,10.0
2023-01-15T18:00:00.569Z,51.224,-174.025,10.0,2.9,ml,9.0,289.0,1.052,0.8,us,us6000jkez,2023-03-31T19:43:55.040Z,"109 km S of Atka, Alaska",6.63,2.025,0.148,6.0
2023-01-15T18:21:38.233Z,31.738,-104.249,8.085375977,2.5,ml,26.0,42.0,0.01848345882,0.3,tx,tx2023bazj,2023-03-31T19:44:28.040Z,,0.6605734626,0.714113205,0.1,13.0
2023-01-15T18:48:41.081Z,-23.792,-179.676,513.548,4.4,mb,25.0,121.0,4.89,0.9,us,us6000jix3,2023-03-31T19:43:05.040Z,south of the Fiji Islands,16.09,10.446,0.127,18.0
2023-01-15T19:41:51.878Z,-5.508,152.204,38.905,4.3,mb,25.0,179.0,1.309,0.96,us,us6000jix8,2023-03-31T19:43:06.040Z,"129 km S of Kokopo, Papua New Guinea",13.4,4.57,0.137,15.0
2023-01-15T19:47:40.472Z,-54.168,140.494,10.0,4.7,mb,24.0,93.0,16.952,0.67,us,us6000jix7,2023-03-31T19:43:06.040Z,west of Macquarie Island,14.87,1.878,0.143,15.0
2023-01-15T19:50:16.617Z,51.417,178.121,45.312,3.2,ml,10.0,291.0,0.585,0.2,us,us6000jkev,2023-03-31T19:43:54.040Z,"Rat Islands, Aleutian Islands, Alaska",7.48,9.994,0.105,12.0
2023-01-15T20:12:53.243Z,32.007,-103.816,7.674047852000001,3.3,ml,18.0,66.0,0.01531792121,0.2,tx,tx2023bbdb,2023-03-31T19:44:28.040Z,"34 km SE of Malaga, New Mexico",0.6269579243,0.8181766811,0.2,10.0
2023-01-15T20:16:47.224Z,52.976,-168.81,77.539,3.7,mb,27.0,194.0,0.028,0.49,us,us6000jkew,2023-03-31T19:43:55.040Z,"5 km NE of Nikolski, Alaska",9.67,6.834,0.134,14.0
2023-01-15T21:37:21.763Z,41.447,19.996,17.416,4.7,mwr,105.0,37.0,0.141,0.79,us,us7000j4kh,2023-03-31T19:44:29.040Z,"10 km SW of Klos, Albania",3.5,2.248,0.047,43.0
2023-01-15T21:45:41.552Z,41.507,19.986,10.0,4.1,mb,32.0,40.0,0.185,0.66,us,us7000j4kl,2023-03-31T19:44:29.040Z,"8 km W of Klos, Albania",4.68,1.972,0.301,3.0
2023-01-15T21:46:26.374Z,28.127,104.924,10.0,4.1,mb,20.0,81.0,4.533,0.39,us,us6000jixf,2023-03-31T19:43:07.040Z,"eastern Sichuan, China",10.51,1.932,0.135,15.0
2023-01-15T22:25:37.654Z,-6.957,129.861,100.657,4.5,mb,21.0,94.0,1.753,0.37,us,us7000j4kq,2023-03-31T19:44:29.040Z,Banda Sea,7.48,8.561,0.145,14.0
2023-01-15T22:29:58.940Z,1.984,97.998,37.0,6.1,mww,138.0,32.0,0.796,0.52,us,us7000j4kr,2023-03-31T19:44:29.040Z,"40 km SE of Singkil, Indonesia",6.09,1.851,0.039,63.0
2023-01-15T22:51:35.920Z,37.295,-120.028,16.43,3.38,ml,46.0,55.0,0.126,0.23,nc,nc73832526,2023-03-31T19:44:30.040Z,"21km ENE of Le Grand, CA",0.31,0.49,0.119,109.0
2023-01-15T23:07:53.815Z,14.023,-89.798,10.0,5.2,mww,105.0,68.0,0.121,0.81,us,us7000j4ld,2023-03-31T19:44:30.040Z,"7 km NW of Atiquizaya, El Salvador",6.56,1.799,0.078,16.0
2023-01-15T23:21:28.480Z,18.75,-68.33,67.0,3.73,md,19.0,159.0,0.2414,0.37,pr,pr2023015002,2023-03-31T19:44:31.040Z,"20 km NNE of Punta Cana, Dominican Republic",2.36,2.11,0.14,13.0
2023-01-15T23:55:32.663Z,-0.151,-24.851,10.0,4.5,mb,14.0,94.0,21.07,0.76,us,us6000jixd,2023-03-31T19:43:06.040Z,,9.74,1.927,0.164,11.0
2023-01-16T00:03:41.249Z,53.756,-165.563,99.586,3.0,ml,30.0,193.0,0.39,0.26,us,us7000j4lq,2023-03-31T19:44:31.040Z,"44 km SSE of Akutan, Alaska",9.61,16.383,0.081,20.0
2023-01-16T00:47:11.250Z,18.838,-64.996,21.31,3.41,md,10.0,268.0,0.4841,0.26,pr,pr71392843,2023-01-16T02:12:03.970Z,"55 km N of Charlotte Amalie, U.S. Virgin Islands",1.59,20.39,0.0509554559408683,7.0
2023-01-16T01:20:34.986Z,-17.5,-178.425,544.362,4.3,mb,23.0,107.0,3.368,0.42,us,us6000jj4i,2023-03-31T19:43:10.040Z,"247 km ENE of Levuka, Fiji",15.36,9.888,0.138,15.0
2023-01-16T01:24:49.440Z,17.9,-66.823,6.87,2.68,md,26.0,205.0,0.09215,0.2,pr,pr71392848,2023-01-16T03:09:23.322Z,Puerto Rico region,0.47,0.29,0.23980347388401,7.0
2023-01-16T01:54:02.874Z,14.069,-89.825,10.534,4.4,mwr,78.0,93.0,0.17,0.67,us,us7000j4ly,2023-03-31T19:44:31.040Z,"7 km S of Zapotitlán, Guatemala",6.46,4.962,0.069,20.0
2023-01-16T02:05:13.860Z,52.381,-169.973,51.713,3.7,mb,47.0,141.0,0.434,0.7,us,us7000j4mt,2023-03-31T19:44:34.040Z,"97 km SW of Nikolski, Alaska",5.82,2.061,0.093,30.0
2023-01-16T02:24:51.163Z,25.013,125.769,36.091,4.5,mb,51.0,84.0,2.566,0.96,us,us6000jj4d,2023-03-31T19:43:08.040Z,"52 km ENE of Hirara, Japan",7.58,8.103,0.113,23.0
2023-01-16T02:52:39.250Z,39.578,-111.453,9.0,2.7,ml,25.0,54.0,0.202,0.15,uu,uu60529777,2023-03-31T19:44:32.040Z,"3 km N of Mount Pleasant, Utah",0.32,0.86,0.124,14.0
2023-01-16T02:57:20.300Z,39.578,-111.453,9.58,2.6,ml,30.0,54.0,0.2025,0.15,uu,uu60529782,2023-03-31T19:44:32.040Z,"3 km N of Mount Pleasant, Utah",0.25,0.84,0.121,13.0
2023-01-16T03:11:24.714Z,-7.902,128.471,61.218,4.2,mb,18.0,59.0,2.802,0.72,us,us6000jj4e,2023-03-31T19:43:08.040Z,"Kepulauan Barat Daya, Indonesia",9.51,10.074,0.16,11.0
2023-01-16T03:17:23.263Z,51.529,-170.538,10.0,3.2,ml,20.0,229.0,1.356,0.64,us,us6000jkgh,2023-03-31T19:43:56.040Z,"194 km SW of Nikolski, Alaska",3.6,2.017,0.081,20.0
2023-01-16T03:21:06.088Z,14.114,120.622,213.526,4.1,mb,48.0,104.0,9.124,0.86,us,us6000jj4f,2023-03-31T19:43:09.040Z,"Luzon, Philippines",12.58,7.917,0.092,32.0
2023-01-16T03:39:29.286Z,3.19,126.964,35.0,4.3,mb,21.0,80.0,2.436,0.64,us,us6000jj4g,2023-03-31T19:43:09.040Z,"199 km NW of Tobelo, Indonesia",5.4,1.952,0.138,15.0
2023-01-16T03:43:37.950Z,37.524,-118.787,5.85,2.63,md,28.0,60.0,0.05301,0.05,nc,nc73832651,2023-03-31T19:44:32.040Z,"10km WSW of Toms Place, CA",0.36,0.72,0.166,44.0
